"CountryCode","Year","Total_Medals","GDP_per_capita","Education_Expenditure","Health_Expenditure","Population","Unemployment_Rate","CountryName"
"EGY",2006,0,2761.62410769792,4.00178003311157,4.84190083,82700403,10.49,"Egypt, Arab Rep."
"EGY",2008,2,3052.21297844721,3.76082992553711,4.46634817,85864789,8.517,"Egypt, Arab Rep."
"EGY",2010,0,3233.84521246786,3.54265189170837,4.15319157,89196072,8.757,"Egypt, Arab Rep."
"EGY",2012,4,3220.99194203067,3.36830472946167,4.45891809,93161001,12.597,"Egypt, Arab Rep."
"EGY",2014,0,3235.66246235257,4.25138568878174,4.77415323,97528654,13.105,"Egypt, Arab Rep."
"EGY",2016,3,3381.22246306207,NA,5.07462406,101644589,12.45,"Egypt, Arab Rep."
"EGY",2018,0,3568.63966286161,NA,4.74892998,105682094,9.855,"Egypt, Arab Rep."
"EGY",2020,6,3770.86947867421,NA,4.15384626,109315124,7.974,"Egypt, Arab Rep."
"EGY",2022,0,4029.78295457978,NA,NA,112618250,7.344,"Egypt, Arab Rep."
"ERI",2000,0,845.132430060544,NA,5.76670074,2247031,5.608,"Eritrea"
"ERI",2002,0,889.009113592982,3.52390003204346,6.68857431,2392978,5.708,"Eritrea"
"ERI",2004,1,808.591420184592,3.14896988868713,7.00984955,2598284,5.569,"Eritrea"
"ERI",2006,0,789.402432018085,2.12700009346008,6.85727453,2703502,5.566,"Eritrea"
"ERI",2008,0,693.398874212494,NA,6.415205,2816327,5.524,"Eritrea"
"ERI",2010,0,703.877374381654,NA,4.83844233,2945186,5.675,"Eritrea"
"ERI",2012,0,NA,NA,3.7449646,3036988,5.501,"Eritrea"
"ERI",2014,0,NA,NA,4.02524328,3095173,5.43,"Eritrea"
"ERI",2016,0,NA,NA,3.6608541,3124698,5.554,"Eritrea"
"ERI",2018,0,NA,NA,4.12701797,3192760,5.511,"Eritrea"
"ERI",2020,0,NA,NA,4.15886974,3291271,6.088,"Eritrea"
"ERI",2022,0,NA,NA,NA,3409447,5.695,"Eritrea"
"EST",2000,3,10006.7692608845,5.33945989608765,5.17029095,1396985,13.36,"Estonia"
"EST",2002,3,11474.6621891541,5.43460988998413,4.70329475,1379350,10.026,"Estonia"
"EST",2004,3,13348.5275605242,4.87674999237061,5.33758926,1362550,10.248,"Estonia"
"EST",2006,3,16234.5146051178,5.85676240921021,4.97390509,1346810,5.915,"Estonia"
"EST",2008,2,16688.996845909,5.48403978347778,5.95724869,1337090,5.455,"Estonia"
"EST",2010,1,14657.9387698819,5.51778984069824,6.59433842,1331475,16.707,"Estonia"
"EST",2012,2,16460.6838753207,4.71772003173828,6.09506845,1322696,10.021,"Estonia"
"EST",2014,0,17413.6860003066,4.39433002471924,6.36199903,1314545,7.352,"Estonia"
"EST",2016,1,18264.9867328144,5.15763998031616,6.70240974,1315790,6.882,"Estonia"
"EST",2018,0,19914.3445867336,5.23997020721436,6.6912818,1321977,5.412,"Estonia"
"EST",2020,2,19946.944991505,5.52696990966797,7.57906532,1329522,6.956,"Estonia"
"EST",2022,1,21080.6519716684,NA,6.94306278,1348840,5.571,"Estonia"
"ETH",2000,8,257.412698845663,3.88614988327026,4.36504698,67411494,3.5,"Ethiopia"
"ETH",2002,0,266.316614456911,3.63245010375977,4.7126298,71635517,3.06,"Ethiopia"
"ETH",2004,7,278.648105685268,NA,4.31281853,76077206,2.767,"Ethiopia"
"ETH",2006,0,325.543392093065,5.49096012115479,4.45757294,80703490,2.351,"Ethiopia"
"ETH",2008,7,379.238310448137,5.40819978713989,4.28063869,85543668,2.335,"Ethiopia"
"ETH",2010,0,438.78661648794,4.49659013748169,5.46637249,90538514,2.3,"Ethiopia"
"ETH",2012,8,500.919355284732,5.56678009033203,4.5395956,95798767,2.255,"Ethiopia"
"ETH",2014,0,578.632922927813,4.79265069961548,4.03365517,101115610,2.359,"Ethiopia"
"ETH",2016,8,662.32729587522,5.06151390075684,3.60033751,106718162,2.554,"Ethiopia"
"ETH",2018,0,734.227726626757,5.22011184692383,3.30371761,112664152,2.802,"Ethiopia"
"ETH",2020,4,799.47559497498,4.09056520462036,3.48096275,118917671,3.994,"Ethiopia"
"ETH",2022,0,843.643330424579,3.73649501800537,NA,125384287,3.409,"Ethiopia"
"FIN",2000,4,37872.6021506974,5.70930004119873,7.09,5176209,11.134,"Finland"
"FIN",2002,7,39343.0700057835,6.01677989959717,7.63,5200598,10.423,"Finland"
"FIN",2004,2,41521.9628659913,6.15757989883423,8.06,5228172,10.358,"Finland"
"FIN",2006,9,44069.3958954602,5.92838001251221,8.28,5266268,8.935,"Finland"
"FIN",2008,4,46359.8732961912,5.83010005950928,8.34,5313399,6.369,"Finland"
"FIN",2010,5,43556.5386411304,6.50444984436035,9.14,5363352,8.394,"Finland"
"FIN",2012,3,43507.9345996826,7.14803981781006,9.59,5413971,7.689,"Finland"
"FIN",2014,5,42502.4881250833,7.10236978530884,9.78,5461512,8.663,"Finland"
"FIN",2016,1,43529.676196739,6.85153007507324,9.38,5495303,8.818,"Finland"
"FIN",2018,6,45337.2411058586,6.27557992935181,9.05,5515525,7.361,"Finland"
"FIN",2020,2,44690.9801797392,6.6349401473999,9.63,5529543,7.759,"Finland"
"FIN",2022,8,46356.2256378669,NA,NA,5556106,6.719,"Finland"
"FRA",2000,38,33255.1379678188,5.60021924972534,9.58447742,60918661,10.218,"France"
"FRA",2002,11,33753.5782919683,5.78097534179688,10.02218628,61812142,8.702,"France"
"FRA",2004,33,34557.1471190953,5.54923391342163,10.16429329,62707588,8.914,"France"
"FRA",2006,9,35645.416247825,5.47531032562256,10.38566494,63622342,8.832,"France"
"FRA",2008,43,36257.3658869458,5.38727569580078,10.50084686,64375116,7.386,"France"
"FRA",2010,11,35578.1967958814,5.64279174804688,11.22560215,65026211,9.279,"France"
"FRA",2012,35,36161.2918334209,5.48835611343384,11.29740047,65657659,9.841,"France"
"FRA",2014,15,36444.3949135827,5.48920440673828,11.53937244,66312067,10.273,"France"
"FRA",2016,42,36920.5342871045,5.40805816650391,11.47060013,66724104,10.057,"France"
"FRA",2018,15,38062.4435971517,5.40716981887817,11.20798969,67158348,9.018,"France"
"FRA",2020,33,35709.204585868,5.65981006622314,12.13096142,67601110,8.009,"France"
"FRA",2022,14,38881.2230653186,NA,NA,68065015,7.308,"France"
"GAB",2000,0,7596.09970650519,3.82709002494812,2.90186048,1275572,17.789,"Gabon"
"GAB",2002,0,7338.75620613605,NA,3.3248477,1345135,17.351,"Gabon"
"GAB",2004,0,7148.98713447497,NA,3.33045959,1421609,17.095,"Gabon"
"GAB",2006,0,6724.08148977274,NA,3.14333963,1508337,17.785,"Gabon"
"GAB",2008,0,6468.38523357609,NA,2.78980231,1607175,19.191,"Gabon"
"GAB",2010,0,6481.49612073562,3.07808995246887,2.47556901,1719879,20.39,"Gabon"
"GAB",2012,1,6803.22668079211,3.01340007781982,2.42097569,1846889,19.728,"Gabon"
"GAB",2014,0,6998.60545439576,2.66667008399963,2.53282261,1978399,19.916,"Gabon"
"GAB",2016,0,6991.3251446736,2.66773080825806,3.1076982,2100306,20.134,"Gabon"
"GAB",2018,0,6724.5961429108,3.07154297828674,2.74500418,2212318,20.439,"Gabon"
"GAB",2020,0,6534.27966529444,3.39874076843262,3.41300368,2322539,21.27,"Gabon"
"GAB",2022,0,6527.48207900404,2.20773649215698,NA,2430747,20.399,"Gabon"
"GEO",2000,6,1561.19867638847,2.18105006217957,7.19,4077131,10.82,"Georgia"
"GEO",2002,0,1768.5970116888,2.23501992225647,7.81,3978515,12.59,"Georgia"
"GEO",2004,4,2105.00472843799,2.91420006752014,8.09,3927340,12.62,"Georgia"
"GEO",2006,0,2554.81253503914,3.00364995002747,7.63,3880347,13.57,"Georgia"
"GEO",2008,7,2970.15858282428,2.9195499420166,8.44,3848449,17.87,"Georgia"
"GEO",2010,0,3090.06513662318,2.80364799499512,9.07,3786695,20.203,"Georgia"
"GEO",2012,6,3609.780798626,1.86033999919891,8.05,3728874,19.653,"Georgia"
"GEO",2014,0,3960.35080091901,2.99768662452698,7.9,3719414,17.439,"Georgia"
"GEO",2016,7,4225.09154904806,3.52338004112244,8,3727505,16.604,"Georgia"
"GEO",2018,0,4713.65354845303,3.46094989776611,7.11,3726549,12.667,"Georgia"
"GEO",2020,8,4659.60925318234,3.8498592376709,8.43,3722716,11.73,"Georgia"
"GEO",2022,0,5736.30449578597,3.75498008728027,7.37,3712502,11.647,"Georgia"
"DEU",2000,56,35087.0891559515,4.06815242767334,9.88843536,82211508,7.917,"Germany"
"DEU",2002,36,35460.4121336422,4.16305732727051,10.18365669,82488495,8.482,"Germany"
"DEU",2004,49,35670.4870276152,4.10064888000488,10.14603233,82516260,10.727,"Germany"
"DEU",2006,29,37437.3918783337,4.02527379989624,10.17995167,82376451,10.277,"Germany"
"DEU",2008,41,38996.143407627,4.54924011230469,10.25128746,82110097,7.508,"Germany"
"DEU",2010,30,38517.4397860109,5.09588003158569,11.09592915,81776930,7.043,"Germany"
"DEU",2012,44,40829.034893805,4.92844009399414,10.85345554,80425823,5.372,"Germany"
"DEU",2014,19,41588.0763875592,4.92102003097534,11.02588272,80982500,4.979,"Germany"
"DEU",2016,42,42528.0637107828,4.83923006057739,11.241889,82348669,4.104,"Germany"
"DEU",2018,31,43874.0130936092,4.97933006286621,11.48051548,82905782,3.384,"Germany"
"DEU",2020,37,42362.6472136853,5.59038019180298,12.69255257,83160871,3.881,"Germany"
"DEU",2022,27,44180.4298386996,4.54389047622681,12.65471077,83797985,3.12,"Germany"
"GHA",2000,0,1021.63839077699,NA,2.790447,19637087,10.456,"Ghana"
"GHA",2002,0,1051.81029306745,NA,2.88721824,20729388,8.695,"Ghana"
"GHA",2004,0,1107.6143459009,7.53558015823364,2.76365352,21868298,6.756,"Ghana"
"GHA",2006,0,1184.52735767503,5.14794015884399,3.67091465,23040702,4.897,"Ghana"
"GHA",2008,0,1281.83516442323,5.75795984268188,3.87511325,24249946,5.144,"Ghana"
"GHA",2010,0,1380.3675278719,5.54059982299805,4.22398996,25474995,5.384,"Ghana"
"GHA",2012,0,1639.51876204035,7.91913986206055,4.00799608,26734268,3.141,"Ghana"
"GHA",2014,0,1725.29387642979,3.68234825134277,4.01644135,28041592,4.415,"Ghana"
"GHA",2016,0,1739.72659778545,3.45474433898926,3.39035821,29356742,5.232,"Ghana"
"GHA",2018,0,1914.26001947098,3.01595592498779,3.80673027,30637585,3.253,"Ghana"
"GHA",2020,1,1968.96680139824,3.40915989875793,4.01752424,31887809,3.313,"Ghana"
"GHA",2022,0,2066.17306715611,2.90529441833496,NA,33149152,3.084,"Ghana"
"GRC",2000,13,18002.9065076414,3.23019003868103,7.24332523,10805808,11.345,"Greece"
"GRC",2002,0,19548.3677232687,3.42430996894836,8.23377991,10902022,10.346,"Greece"
"GRC",2004,16,21688.105121913,3.66719007492065,8.0939045,10955141,10.628,"Greece"
"GRC",2006,0,23220.5324390846,3.64772200584412,8.25866985,11020362,8.906,"Greece"
"GRC",2008,3,23923.8800608727,3.77288317680359,8.82774162,11077841,7.664,"Greece"
"GRC",2010,0,21547.7241895964,4.14056491851807,9.59662342,11121341,12.719,"Greece"
"GRC",2012,2,17924.6620516477,4.58220291137695,8.92415524,11045011,24.731,"Greece"
"GRC",2014,0,17903.5252559978,4.32135677337646,7.89141178,10892413,26.708,"Greece"
"GRC",2016,6,18049.9289175756,4.01561069488525,8.44874668,10775971,23.514,"Greece"
"GRC",2018,0,18769.0390099773,3.59734010696411,8.12024307,10732882,19.179,"Greece"
"GRC",2020,4,17486.9513800415,4.49500036239624,9.50363827,10698599,15.899,"Greece"
"GRC",2022,0,20595.4953496212,NA,NA,10436882,12.426,"Greece"
"GTM",2000,0,3165.93228157771,NA,5.39686108,11697592,2.606,"Guatemala"
"GTM",2002,0,3213.26827919246,NA,6.01301289,12246915,2.747,"Guatemala"
"GTM",2004,0,3250.20396478728,NA,6.26182795,12807402,2.971,"Guatemala"
"GTM",2006,0,3388.14993375257,3.03285002708435,6.36362219,13367459,2.948,"Guatemala"
"GTM",2008,0,3569.92850622252,3.23686003684998,6.08129978,13935174,2.873,"Guatemala"
"GTM",2010,0,3546.62571191838,2.8486499786377,6.1247797,14500112,3.497,"Guatemala"
"GTM",2012,1,3655.57305040072,3.00524997711182,6.07316971,15089647,2.765,"Guatemala"
"GTM",2014,0,3809.61576365876,2.98562002182007,5.8885684,15681725,2.717,"Guatemala"
"GTM",2016,0,3924.77882449793,2.94474005699158,6.07008219,16268760,2.583,"Guatemala"
"GTM",2018,0,4040.21201503384,3.13193988800049,6.10662699,16845685,2.283,"Guatemala"
"GTM",2020,0,4005.83899021249,3.29503011703491,6.46693325,17357325,2.955,"Guatemala"
"GTM",2022,0,4385.46451827029,3.22940993309021,NA,17847877,3.051,"Guatemala"
"HKG",2000,0,26933.2785287204,NA,NA,6665000,4.92,"Hong Kong SAR, China"
"HKG",2002,0,27210.1196148928,4.01554012298584,NA,6744100,7.28,"Hong Kong SAR, China"
"HKG",2004,1,30304.3331882473,4.5589599609375,NA,6783500,6.74,"Hong Kong SAR, China"
"HKG",2006,0,34458.0396412134,3.84278988838196,NA,6857100,4.77,"Hong Kong SAR, China"
"HKG",2008,0,36924.0916159598,3.26062989234924,NA,6957800,3.56,"Hong Kong SAR, China"
"HKG",2010,0,38090.0341362458,3.51003003120422,NA,7024200,4.329,"Hong Kong SAR, China"
"HKG",2012,1,39887.8422338754,3.50960993766785,NA,7150100,3.285,"Hong Kong SAR, China"
"HKG",2014,0,41796.8691228601,3.57255005836487,NA,7229500,3.296,"Hong Kong SAR, China"
"HKG",2016,0,43087.546608434,3.29269003868103,NA,7336600,3.392,"Hong Kong SAR, China"
"HKG",2018,0,45280.4955422841,3.32624006271362,NA,7452600,2.805,"Hong Kong SAR, China"
"HKG",2020,6,41451.3260144604,4.40562009811401,NA,7481000,5.808,"Hong Kong SAR, China"
"HKG",2022,0,43281.7955087576,3.72866010665894,NA,7346100,4.318,"Hong Kong SAR, China"
"HUN",2000,17,8967.69626924063,4.86840009689331,6.78,10210971,6.563,"Hungary"
"HUN",2002,0,9825.94319858403,5.17923021316528,7.12,10158608,5.608,"Hungary"
"HUN",2004,17,10792.7374278506,5.32762002944946,7.76,10107146,5.832,"Hungary"
"HUN",2006,0,11741.9476769178,5.28974008560181,7.78,10071370,7.494,"Hungary"
"HUN",2008,10,11932.0383995535,4.9676399230957,7.09,10038188,7.817,"Hungary"
"HUN",2010,0,11307.7161991209,4.72375011444092,7.45,10000023,11.172,"Hungary"
"HUN",2012,18,11466.1419094704,4.14249992370605,7.41,9920362,11.003,"Hungary"
"HUN",2014,0,12233.299367172,4.60187005996704,7.05,9866468,7.725,"Hungary"
"HUN",2016,15,13035.3528590909,4.61547994613647,6.99,9814023,5.115,"Hungary"
"HUN",2018,1,14377.4241602939,4.62343978881836,6.58,9775564,3.708,"Hungary"
"HUN",2020,20,14437.8088480852,4.1535701751709,7.29,9750149,4.25,"Hungary"
"HUN",2022,3,16343.0586949566,NA,NA,9644377,3.609,"Hungary"
"IND",2000,1,756.704109527449,4.32479000091553,4.03,1057922733,7.624,"India"
"IND",2002,0,793.615912906381,NA,4.24,1097600380,7.753,"India"
"IND",2004,1,892.596614581612,3.35254001617432,3.96,1135991513,7.625,"India"
"IND",2006,0,1008.23275343783,3.14284992218018,3.63,1172878890,7.552,"India"
"IND",2008,3,1086.50605251513,NA,3.51,1207930964,7.656,"India"
"IND",2010,0,1235.15939133951,3.377690076828,3.27,1243481564,7.652,"India"
"IND",2012,6,1333.09626557668,4.08479833602905,3.33,1278674502,7.666,"India"
"IND",2014,0,1484.31640682913,3.89878034591675,3.62,1312277191,7.674,"India"
"IND",2016,2,1694.46534973825,4.256516456604,3.5,1343944296,7.601,"India"
"IND",2018,0,1883.35772705062,4.3769326210022,2.86,1374659064,7.652,"India"
"IND",2020,7,1806.50110583878,4.04014158248901,3.34,1402617695,7.859,"India"
"IND",2022,0,2086.07688562779,4.12072849273682,NA,1425423212,4.822,"India"
"IRL",2000,1,42643.6343965079,4.13225984573364,5.89902735,3805174,4.318,"Ireland"
"IRL",2002,0,46022.1410834443,4.10487985610962,6.67263079,3931947,4.216,"Ireland"
"IRL",2004,0,48906.963231587,4.48296022415161,7.21972942,4070262,4.491,"Ireland"
"IRL",2006,0,51710.362231689,4.54742002487183,7.516469,4273591,4.355,"Ireland"
"IRL",2008,3,49512.4261970583,5.45828008651733,9.12564754,4489544,6.774,"Ireland"
"IRL",2010,0,47040.3543858023,6.05033016204834,10.52404499,4560155,14.534,"Ireland"
"IRL",2012,6,47217.4433846332,5.76235008239746,10.59787655,4599533,15.451,"Ireland"
"IRL",2014,0,52098.1049579337,4.86511993408203,9.51343918,4657740,11.858,"Ireland"
"IRL",2016,2,64367.4069016353,3.74674010276794,7.46859169,4755335,8.374,"Ireland"
"IRL",2018,0,74427.5520727589,3.37838006019592,6.49550152,4867316,5.741,"Ireland"
"IRL",2020,4,81791.0934649925,3.25081992149353,7.1091466,4985382,5.623,"Ireland"
"IRL",2022,0,99677.473101993,NA,6.07060957,5165700,4.501,"Ireland"
"ISL",2000,1,42174.6650584696,6.4314398765564,8.9,281205,1.936,"Iceland"
"ISL",2002,0,43143.4605797013,7.29892015457153,9.4,287523,2.988,"Iceland"
"ISL",2004,0,46766.0168708212,7.16118001937866,9.33,292074,4.031,"Iceland"
"ISL",2006,0,50731.6906881712,7.19521999359131,8.56,303782,2.83,"Iceland"
"ISL",2008,1,53821.47082221,7.03601980209351,8.34,317414,2.946,"Iceland"
"ISL",2010,0,48193.7014041013,6.9442400932312,8.36,318041,7.564,"Iceland"
"ISL",2012,0,49191.574417162,7.58223009109497,8.18,320716,6,"Iceland"
"ISL",2014,0,51233.2440468041,7.6414098739624,8.23,327386,4.897,"Iceland"
"ISL",2016,0,55513.6423015865,7.43219995498657,8.1,335439,2.978,"Iceland"
"ISL",2018,0,57697.8044237427,7.56349992752075,8.38,352721,2.704,"Iceland"
"ISL",2020,0,52641.7234828803,8.58382987976074,9.61,366463,5.478,"Iceland"
"ISL",2022,0,57933.4748261586,7.13966512680054,8.57,382003,3.789,"Iceland"
"ISR",2000,0,29352.2758538156,5.95195007324219,6.62,6289000,11.102,"Israel"
"ISR",2002,0,28110.3463494109,6.26281976699829,6.92,6570000,12.888,"Israel"
"ISR",2004,2,28808.8298448048,5.75347995758057,6.8,6809000,13.029,"Israel"
"ISR",2006,0,30599.2172149639,5.59218978881836,6.71,7053700,10.707,"Israel"
"ISR",2008,1,32338.6662012343,5.42434978485107,6.83,7308800,7.704,"Israel"
"ISR",2010,0,33112.7068111258,5.43390989303589,6.89,7623600,8.48,"Israel"
"ISR",2012,0,34542.8817579662,5.58893013000488,6.98,7910500,6.762,"Israel"
"ISR",2014,0,36013.6686508041,5.70471000671387,7.05,8215700,5.789,"Israel"
"ISR",2016,0,36969.741657336,5.79980993270874,7.1,8546000,4.723,"Israel"
"ISR",2018,0,38599.1089040283,6.06284999847412,7.23,8882800,3.917,"Israel"
"ISR",2020,0,38049.9903345588,6.47881984710693,7.71,9215100,4.169,"Israel"
"ISR",2022,0,42710.4017586756,6.45624446868896,NA,9557500,3.695,"Israel"
"ITA",2000,34,32609.6674684471,4.29107999801636,7.57,56942108,10.834,"Italy"
"ITA",2002,13,33285.4148556776,4.43240976333618,7.87,57059007,9.211,"Italy"
"ITA",2004,32,33431.5599098693,4.38520002365112,8.17,57685327,7.866,"Italy"
"ITA",2006,11,34022.1190389231,4.52545022964478,8.44,58143979,6.777,"Italy"
"ITA",2008,27,33769.8973537384,4.38794994354248,8.53,58826731,6.723,"Italy"
"ITA",2010,5,32220.4860698495,4.33411979675293,8.92,59277417,8.363,"Italy"
"ITA",2012,28,31292.1311312137,4.05601978302002,8.78,59539717,10.655,"Italy"
"ITA",2014,9,30091.3481539205,4.06127977371216,8.87,60789140,12.683,"Italy"
"ITA",2016,28,30815.0869082281,3.81578993797302,8.73,60627498,11.688,"Italy"
"ITA",2018,10,31675.5758014951,4.25614023208618,8.68,60421760,10.61,"Italy"
"ITA",2020,40,29469.7989279182,4.44135999679565,9.63,59438851,9.164,"Italy"
"ITA",2022,17,33840.3432155508,NA,9,59013667,8.069,"Italy"
"JAM",2000,9,4928.33188369804,4.98346996307373,5.64462519,2607826,6.762,"Jamaica"
"JAM",2002,0,5031.19564397903,5.37522983551025,4.74544334,2640572,6.619,"Jamaica"
"JAM",2004,5,5222.09798764334,3.91254997253418,4.80435276,2672225,6.539,"Jamaica"
"JAM",2006,0,5363.82690314058,NA,4.20788145,2700968,6.605,"Jamaica"
"JAM",2008,11,5347.63274507982,6.19131994247437,5.61143064,2725635,6.666,"Jamaica"
"JAM",2010,0,4998.66718141268,6.37060022354126,5.2951932,2748568,7.63,"Jamaica"
"JAM",2012,13,5010.45967443592,6.11246013641357,4.88512897,2772430,8.695,"Jamaica"
"JAM",2014,0,5032.44263080999,6.01586008071899,5.16564465,2793749,9.046,"Jamaica"
"JAM",2016,11,5119.03971902628,5.31461000442505,5.70102215,2809915,8.634,"Jamaica"
"JAM",2018,0,5248.77402203987,5.41380977630615,5.96798849,2820097,5.47,"Jamaica"
"JAM",2020,9,4752.33342267359,5.61749505996704,6.62580395,2830739,6.501,"Jamaica"
"JAM",2022,0,5215.08607266374,5.35435009002686,NA,2839144,4.083,"Jamaica"
"JOR",2000,0,3412.07673213708,NA,9.34367943,5386945,13.7,"Jordan"
"JOR",2002,0,3644.62434644332,NA,9.2786417,5616066,15.3,"Jordan"
"JOR",2004,0,3935.15704743447,NA,8.74670506,5882061,14.628,"Jordan"
"JOR",2006,0,4209.86864014361,NA,7.67925692,6427371,14,"Jordan"
"JOR",2008,0,4489.95545537311,NA,8.48880577,6989866,12.7,"Jordan"
"JOR",2010,0,4621.5742854131,NA,8.17025661,7297043,12.5,"Jordan"
"JOR",2012,0,4677.47613977192,NA,7.81799555,7587127,12.2,"Jordan"
"JOR",2014,0,4282.11872849239,NA,7.20892906,8791710,11.9,"Jordan"
"JOR",2016,1,3933.14704611068,3.45282006263733,6.97644138,10006367,15.275,"Jordan"
"JOR",2018,0,3928.77026821205,2.95461988449097,6.98295021,10462306,18.257,"Jordan"
"JOR",2020,2,3806.87949354914,NA,7.03820276,10865228,19.213,"Jordan"
"JOR",2022,0,3909.80226400152,3.16022992134094,NA,11256263,18.2,"Jordan"
"JPN",2000,18,31430.6311303282,3.46011996269226,7.03,126843000,4.748,"Japan"
"JPN",2002,2,31416.1241772435,3.40898990631104,7.35,127445000,5.386,"Japan"
"JPN",2004,37,32515.1158024317,3.42611002922058,7.54,127761000,4.734,"Japan"
"JPN",2006,1,33531.5185630775,3.27667999267578,7.69,127854000,4.192,"Japan"
"JPN",2008,25,33557.6454041531,3.27241992950439,8.09,128063000,4.002,"Japan"
"JPN",2010,5,32942.2020783725,3.59951996803284,9.06,128070000,5.102,"Japan"
"JPN",2012,38,33518.444936892,3.41945004463196,10.67,127629000,4.358,"Japan"
"JPN",2014,8,34386.905855287,3.41529989242554,10.73,127276000,3.589,"Japan"
"JPN",2016,41,35242.1993771881,3.14643001556396,10.66,127076000,3.132,"Japan"
"JPN",2018,13,36138.5290824719,3.07782006263733,10.74,126811000,2.467,"Japan"
"JPN",2020,58,34650.7967802766,3.30628991127014,11,126261000,2.809,"Japan"
"JPN",2022,18,36202.639274898,3.23762130737305,NA,125124989,2.6,"Japan"
"KAZ",2000,7,4269.33016782791,3.25661993026733,4.16,15501103,12.75,"Kazakhstan"
"KAZ",2002,0,5267.6990320263,3.02970004081726,3.61,15656677,9.33,"Kazakhstan"
"KAZ",2004,8,6233.29439373307,2.25590991973877,3.98,15850159,8.4,"Kazakhstan"
"KAZ",2006,0,7450.39687062615,2.62678003311157,3.4,16103716,7.79,"Kazakhstan"
"KAZ",2008,9,8216.52181589585,2.58945989608765,3.05,16426525,6.63,"Kazakhstan"
"KAZ",2010,1,8704.70655484556,3.58735489845276,2.74,16836810,5.77,"Kazakhstan"
"KAZ",2012,11,9531.91477617058,3.90163707733154,3.04,17306106,5.29,"Kazakhstan"
"KAZ",2014,1,10226.7100539683,3.429039478302,2.97,17816285,5.06,"Kazakhstan"
"KAZ",2016,17,10151.423313302,3.56325101852417,3.42,18363600,4.96,"Kazakhstan"
"KAZ",2018,1,10670.2120148279,3.15191626548767,2.82,18932727,4.85,"Kazakhstan"
"KAZ",2020,8,10565.0359816235,4.44620370864868,3.75,19482117,4.89,"Kazakhstan"
"KAZ",2022,0,11058.3482413407,4.45820236206055,NA,20034609,4.86,"Kazakhstan"
"KEN",2000,7,1195.41296851656,5.1867299079895,3.62714171,30642890,2.889,"Kenya"
"KEN",2002,0,1171.4262517349,6.17199993133545,3.84691834,32629808,2.919,"Kenya"
"KEN",2004,7,1191.25443604556,6.79692983627319,4.23645926,34713455,2.848,"Kenya"
"KEN",2006,0,1263.54164666211,7.04983997344971,5.11269999,36904008,2.68,"Kenya"
"KEN",2008,16,1273.77226103073,NA,5.28900909,39206351,2.756,"Kenya"
"KEN",2010,0,1340.16467408856,4.81548976898193,5.38849831,41598567,2.796,"Kenya"
"KEN",2012,13,1396.30178709756,4.93121004104614,5.0180583,43888303,2.682,"Kenya"
"KEN",2014,0,1450.59338202277,4.7172999382019,4.91267347,46051440,2.768,"Kenya"
"KEN",2016,13,1517.97796057742,4.66556310653687,4.75429106,48139687,2.757,"Kenya"
"KEN",2018,0,1596.69045914945,5.32192516326904,4.09903383,50207107,4.284,"Kenya"
"KEN",2020,10,1609.33414078281,5.04574871063232,4.47622252,52217334,5.619,"Kenya"
"KEN",2022,0,1747.53198804428,4.51101779937744,NA,54252461,5.707,"Kenya"
"KGZ",2000,1,718.34290572247,3.50838994979858,4.41,4898361.5,1.858,"Kyrgyz Republic"
"KGZ",2002,0,742.44300111832,4.44545984268188,4.59,4990704,2.065,"Kyrgyz Republic"
"KGZ",2004,0,831.48218538698,4.62243986129761,6.2,5104712.5,2.259,"Kyrgyz Republic"
"KGZ",2006,0,837.138026647346,5.54986000061035,8.31,5218373,2.48,"Kyrgyz Republic"
"KGZ",2008,3,966.409971184817,5.91318988800049,6.53,5318729,2.642,"Kyrgyz Republic"
"KGZ",2010,0,962.764789828724,5.81883239746094,6.95,5467059,2.887,"Kyrgyz Republic"
"KGZ",2012,0,985.8472865972,7.38422012329102,8.51,5652076,3.114,"Kyrgyz Republic"
"KGZ",2014,0,1088.58223445646,6.46763563156128,7.36,5905847.5,3.262,"Kyrgyz Republic"
"KGZ",2016,0,1128.31625263844,6.58615016937256,6.41,6175337.5,3.474,"Kyrgyz Republic"
"KGZ",2018,0,1175.0713690492,5.55267000198364,5.01,6444078.5,3.67,"Kyrgyz Republic"
"KGZ",2020,3,1093.32864588331,6.61971664428711,5.26,6726595.5,4.63,"Kyrgyz Republic"
"KGZ",2022,0,1212.17821410944,7.1688437461853,NA,6975219.5,4.043,"Kyrgyz Republic"
"KOR",2000,28,16995.5591864626,NA,3.85544181,47008111,4.063,"Korea, Rep."
"KOR",2002,4,18940.3842233935,NA,4.0143261,47644736,3.046,"Korea, Rep."
"KOR",2004,30,20364.7599656771,NA,4.26715517,48082519,3.42,"Korea, Rep."
"KOR",2006,11,22196.2077459266,NA,4.84870243,48438292,3.254,"Korea, Rep."
"KOR",2008,32,23887.0595538423,NA,5.24600267,49054708,2.959,"Korea, Rep."
"KOR",2010,14,25455.6174843658,3.52756690979004,5.81980991,49554112,3.324,"Korea, Rep."
"KOR",2012,31,26680.2754448705,NA,6.0325017,50199853,2.812,"Korea, Rep."
"KOR",2014,8,28100.0102759544,NA,6.40432453,50746659,3.082,"Korea, Rep."
"KOR",2016,21,29467.124342556,4.33309984207153,6.87049913,51217803,3.65,"Korea, Rep."
